cyclist_id,team_id,season,cyclist_status,start_date,stop_date
5283,3728,1979,rider,1979-01-01,1979-12-31
5284,2550,1988,rider,1988-01-01,1988-12-31
5285,3749,1992,rider,1992-01-01,1992-12-31
5285,3749,1991,rider,1991-01-01,1991-12-31
5285,3749,1990,rider,1990-01-01,1990-12-31
5285,3749,1989,rider,1989-01-01,1989-12-31
5286,257,2003,rider,2003-01-01,2003-12-31
5286,2509,2002,rider,2002-01-01,2002-12-31
5286,2509,2001,rider,2001-01-01,2001-12-31
5286,2267,2000,rider,2000-01-01,2000-12-31
5287,3656,2003,rider,2003-01-01,2003-12-31
5287,3657,2002,rider,2002-01-01,2002-12-31
5288,2215,2005,rider,2005-01-01,2005-12-31
5288,2579,2004,rider,2004-01-01,2004-12-31
5288,2580,2003,rider,2003-01-01,2003-12-31
5288,2509,2002,rider,2002-01-01,2002-12-31
5288,2509,2001,rider,2001-01-01,2001-12-31
5289,1960,2024,rider,2024-01-01,2024-12-31
5289,1960,2023,rider,2023-01-01,2023-12-31
5289,1960,2022,rider,2022-01-01,2022-12-31
5289,1967,2021,rider,2021-01-01,2021-12-31
5289,2169,2020,rider,2020-01-01,2020-12-31
5289,3262,2019,rider,2019-01-01,2019-12-31
5289,1314,2018,rider,2018-01-01,2018-12-31
5289,1314,2017,rider,2017-01-01,2017-12-31
5289,3265,2016,rider,2016-01-01,2016-12-31
5289,1915,2015,rider,2015-01-01,2015-12-31
5289,1917,2014,rider,2014-01-01,2014-12-31
5289,3271,2013,rider,2013-01-01,2013-12-31
5290,942,2008,rider,2008-01-01,2008-12-31
5291,1982,2001,rider,2001-01-01,2001-12-31
5291,1982,2000,rider,2000-01-01,2000-12-31
5291,972,1999,rider,1999-01-01,1999-12-31
5291,815,1996,rider,1996-01-01,1996-12-31
5291,2014,1995,rider,1995-01-01,1995-12-31
5291,2014,1994,rider,1994-01-01,1994-12-31
5291,2015,1993,rider,1993-01-01,1993-12-31
5292,1446,2010,rider,2010-01-01,2010-12-31
5292,941,2009,rider,2009-01-01,2009-12-31
5292,942,2008,rider,2008-01-01,2008-12-31
5293,3185,1991,rider,1991-01-01,1991-12-31
5293,3186,1990,rider,1990-01-01,1990-12-31
5293,3187,1989,rider,1989-01-01,1989-12-31
5293,222,1987,rider,1987-01-01,1987-12-31
5293,223,1986,rider,1986-01-01,1986-12-31
5293,224,1986,rider,1986-01-01,1986-12-31
5293,229,1986,rider,1986-01-01,1986-12-31
5294,1263,2021,rider,2021-01-01,2021-12-31
5294,1264,2020,rider,2020-01-01,2020-12-31
5294,247,2019,rider,2019-01-01,2019-12-31
5294,247,2018,rider,2018-01-01,2018-12-31
5294,150,2017,rider,2017-01-01,2017-12-31
5294,150,2016,rider,2016-01-01,2016-12-31
5294,1464,2015,rider,2015-01-01,2015-12-31
5294,1464,2014,rider,2014-01-01,2014-12-31
5294,112,2013,rider,2013-01-01,2013-12-31
5294,112,2012,rider,2012-01-01,2012-12-31
5294,1479,2011,rider,2011-01-01,2011-12-31
5294,1480,2010,rider,2010-01-01,2010-12-31
5294,871,2009,rider,2009-01-01,2009-12-31
5295,1460,2022,rider,2022-01-01,2022-12-31
5295,1460,2021,rider,2021-01-01,2021-12-31
5295,2390,2020,rider,2020-01-01,2020-12-31
5295,2390,2019,rider,2019-01-01,2019-12-31
5295,2390,2018,rider,2018-01-01,2018-12-31
5295,2390,2017,rider,2017-01-01,2017-12-31
5295,463,2016,rider,2016-01-01,2016-12-31
5295,465,2015,rider,2015-01-01,2015-12-31
5295,465,2014,rider,2014-01-01,2014-12-31
5295,466,2013,rider,2013-01-01,2013-12-31
5295,467,2012,rider,2012-01-01,2012-12-31
5295,468,2011,rider,2011-01-01,2011-12-31
5295,2255,2009,trainee,2009-08-01,2009-12-31
5296,2226,2001,rider,2001-01-01,2001-12-31
5296,2227,2000,rider,2000-01-01,2000-12-31
5297,1144,1990,rider,1990-01-01,1990-12-31
5297,3520,1989,rider,1989-01-01,1989-12-31
5297,1149,1986,rider,1986-01-01,1986-12-31
5297,1149,1985,rider,1985-01-01,1985-12-31
5297,2198,1976,rider,1976-01-01,1976-12-31
5298,2096,2010,rider,2010-01-01,2010-12-31
5298,1385,2008,rider,2008-01-01,2008-12-31
5298,1386,2007,rider,2007-01-01,2007-12-31
5298,4289,2006,rider,2006-01-01,2006-12-31
5298,4290,2005,rider,2005-01-01,2005-12-31
5298,1093,2004,rider,2004-01-01,2004-12-31
5298,1097,2003,rider,2003-01-01,2003-12-31
5298,1097,2002,rider,2002-01-01,2002-12-31
5298,1097,2001,rider,2001-01-01,2001-12-31
5299,663,2010,rider,2010-01-01,2010-12-31
5299,1847,2008,rider,2008-01-01,2008-12-31
5299,689,2007,rider,2007-01-01,2007-12-31
5299,1848,2006,rider,2006-01-01,2006-12-31
5299,1849,2005,rider,2005-01-01,2005-12-31
5299,1850,2004,rider,2004-01-01,2004-12-31
5299,1852,2003,rider,2003-01-01,2003-12-31
5299,1852,2002,rider,2002-01-01,2002-12-31
5300,3687,2012,rider,2012-01-01,2012-12-31
5301,2473,2004,rider,2004-01-01,2004-12-31
5301,1474,2003,rider,2003-01-01,2003-12-31
5301,1477,2002,rider,2002-01-01,2002-07-28
5301,1382,2001,rider,2001-01-01,2001-12-31
5301,1382,2000,rider,2000-01-01,2000-12-31
5301,725,1999,rider,1999-01-01,1999-12-31
5301,725,1998,rider,1998-01-01,1998-12-31
5301,726,1997,rider,1997-01-01,1997-12-31
5301,727,1996,rider,1996-01-01,1996-12-31
5302,4041,2005,rider,2005-01-01,2005-12-31
5302,723,2002,rider,2002-01-01,2002-12-31
5302,723,2001,rider,2001-01-01,2001-12-31
5302,4047,2000,rider,2000-01-01,2000-12-31
5303,3462,1993,rider,1993-01-01,1993-12-31
5303,3463,1992,rider,1992-01-01,1992-12-31
5303,1156,1991,rider,1991-01-01,1991-12-31
5304,886,2011,rider,2011-01-01,2011-12-31
5304,687,2010,rider,2010-01-01,2010-12-31
5304,1087,2009,rider,2009-01-01,2009-12-31
5304,1482,2008,rider,2008-01-01,2008-12-31
5304,1484,2007,rider,2007-01-01,2007-12-31
5304,2220,2006,rider,2006-01-01,2006-12-31
5304,2221,2005,rider,2005-01-01,2005-12-31
5304,108,2004,rider,2004-01-01,2004-12-31
5304,109,2003,rider,2003-01-01,2003-12-31
5304,1477,2002,rider,2002-01-01,2002-12-31
5304,1477,2001,rider,2001-01-01,2001-12-31
5304,1477,2000,rider,2000-01-01,2000-12-31
5304,1478,1999,rider,1999-01-01,1999-12-31
5304,304,1998,rider,1998-01-01,1998-12-31
5305,845,1986,rider,1986-01-01,1986-12-31
5305,5074,1985,rider,1985-01-01,1985-12-31
5306,2212,2008,rider,2008-01-01,2008-12-31
5306,2214,2007,rider,2007-01-01,2007-12-31
5306,2214,2006,rider,2006-01-01,2006-12-31
5306,3360,2005,rider,2005-01-01,2005-12-31
5306,3361,2004,rider,2004-01-01,2004-12-31
5306,3362,2003,rider,2003-01-01,2003-12-31
5306,446,2002,rider,2002-01-01,2002-12-31
5306,446,2001,rider,2001-01-01,2001-12-31
5306,446,2000,rider,2000-01-01,2000-12-31
5306,446,1999,rider,1999-01-01,1999-12-31
5306,3458,1998,rider,1998-01-01,1998-12-31
5306,3459,1997,rider,1997-01-01,1997-12-31
5306,3460,1996,rider,1996-01-01,1996-12-31
5307,5301,1987,rider,1987-01-01,1987-12-31
5307,4173,1986,rider,1986-01-01,1986-12-31
5307,1709,1985,rider,1985-01-01,1985-12-31
5307,3330,1984,rider,1984-01-01,1984-12-31
5307,4642,1983,rider,1983-01-01,1983-12-31
5307,1551,1982,rider,1982-01-01,1982-12-31
5308,3454,1997,rider,1997-01-01,1997-12-31
5308,3460,1996,rider,1996-01-01,1996-12-31
5309,1523,2001,rider,2001-01-01,2001-12-31
5310,3166,1997,rider,1997-01-01,1997-12-31
5310,3167,1996,rider,1996-01-01,1996-12-31
5310,2014,1995,rider,1995-01-01,1995-12-31
5310,2014,1994,rider,1994-01-01,1994-12-31
5310,2015,1993,rider,1993-01-01,1993-12-31
5311,999,2001,rider,2001-01-01,2001-12-31
5311,999,2000,rider,2000-01-01,2000-12-31
5311,999,1999,rider,1999-01-01,1999-12-31
5311,999,1998,rider,1998-01-01,1998-12-31
5311,268,1997,rider,1997-01-01,1997-12-31
5311,268,1996,rider,1996-01-01,1996-12-31
5311,268,1995,rider,1995-01-01,1995-12-31
5311,268,1994,rider,1994-01-01,1994-12-31
5311,325,1993,rider,1993-01-01,1993-12-31
5311,328,1992,rider,1992-01-01,1992-12-31
5311,328,1991,rider,1991-01-01,1991-12-31
5311,328,1990,rider,1990-01-01,1990-12-31
5312,2487,2003,rider,2003-01-01,2003-12-31
5312,1761,2002,rider,2002-01-01,2002-12-31
5312,1763,2001,rider,2001-01-01,2001-12-31
5312,1763,2000,trainee,2000-09-01,2000-12-31
5313,969,2001,rider,2001-01-01,2001-12-31
5313,3250,2000,rider,2000-01-01,2000-12-31
5313,3250,1999,rider,1999-01-01,1999-12-31
5314,3038,2022,rider,2022-01-01,2022-12-31
5314,3038,2021,rider,2021-01-01,2021-12-31
5314,3038,2020,rider,2020-01-01,2020-12-31
5314,3038,2019,rider,2019-01-01,2019-12-31
5314,3038,2018,rider,2018-01-01,2018-12-31
5314,126,2017,rider,2017-01-01,2017-12-31
5314,128,2016,rider,2016-01-01,2016-12-31
5314,128,2015,rider,2015-01-01,2015-12-31
5314,129,2014,rider,2014-01-01,2014-12-31
5314,130,2013,rider,2013-01-01,2013-12-31
5314,131,2012,rider,2012-01-01,2012-12-31
5314,3810,2011,rider,2011-01-01,2011-12-31
5314,3810,2010,rider,2010-01-01,2010-12-31
5314,3810,2009,rider,2009-01-01,2009-12-31
5314,3810,2008,rider,2008-01-01,2008-12-31
5315,3186,1990,rider,1990-01-01,1990-12-31
5315,3187,1989,rider,1989-01-01,1989-12-31
5315,222,1987,rider,1987-01-01,1987-12-31
5315,224,1986,rider,1986-01-01,1986-12-31
5315,229,1986,rider,1986-01-01,1986-12-31
5315,223,1986,rider,1986-01-01,1986-12-31
5316,2165,2008,rider,2008-01-01,2008-12-31
5316,2166,2007,rider,2007-01-01,2007-12-31
5316,4534,2006,rider,2006-01-01,2006-12-31
5316,4535,2005,rider,2005-01-01,2005-12-31
5316,4536,2004,rider,2004-01-01,2004-12-31
5317,1083,1995,rider,1995-01-01,1995-12-31
5318,2850,1992,rider,1992-01-01,1992-12-31
5318,1772,1991,rider,1991-01-01,1991-12-31
5318,4019,1990,rider,1990-01-01,1990-12-31
5319,4795,1986,rider,1986-01-01,1986-12-31
5319,2578,1985,rider,1985-01-01,1985-12-31
5319,2289,1984,rider,1984-01-01,1984-12-31
5319,2289,1983,rider,1983-01-01,1983-12-31
5319,2289,1982,rider,1982-01-01,1982-12-31
5319,2289,1981,rider,1981-01-01,1981-12-31
5320,4611,1987,rider,1987-01-01,1987-12-31
5320,4236,1986,rider,1986-01-01,1986-12-31
5320,1576,1985,rider,1985-01-01,1985-12-31
5320,3316,1984,rider,1984-01-01,1984-12-31
5320,1,1983,rider,1983-01-01,1983-12-31
5320,1580,1982,rider,1982-01-01,1982-12-31
5320,1581,1981,rider,1981-01-01,1981-12-31
5321,478,2002,rider,2002-01-01,2002-12-31
5321,478,2001,rider,2001-01-01,2001-12-31
5322,1375,2000,rider,2000-01-01,2000-12-31
5322,2808,1999,rider,1999-01-01,1999-12-31
5323,1183,2023,rider,2023-01-01,2023-12-31
5323,1183,2022,rider,2022-01-01,2022-12-31
5323,521,2021,trainee,2021-08-01,2021-12-31
5324,3334,2017,rider,2017-01-01,2017-12-31
5325,1371,2003,rider,2003-01-01,2003-12-31
5325,1374,2002,rider,2002-01-01,2002-12-31
5325,1374,2001,rider,2001-01-01,2001-12-31
5325,2897,2000,rider,2000-01-01,2000-12-31
5325,2897,1999,rider,1999-01-01,1999-12-31
5326,5856,2022,rider,2022-01-01,2022-12-31
5326,2745,2020,rider,2020-01-01,2020-08-11
5326,2747,2019,rider,2019-01-01,2019-12-31
5326,2424,2018,rider,2018-01-01,2018-12-31
5326,2424,2017,rider,2017-01-01,2017-12-31
5326,5858,2016,rider,2016-01-01,2016-12-31
5327,2734,2019,rider,2019-01-01,2019-12-31
5327,2734,2018,rider,2018-01-01,2018-12-31
5327,2736,2017,rider,2017-01-01,2017-12-31
5327,2675,2016,rider,2016-01-01,2016-12-31
5327,2681,2015,rider,2015-01-01,2015-12-31
5327,465,2014,trainee,2014-08-01,2014-12-31
5327,2740,2014,rider,2014-01-01,2014-12-31
5327,5634,2013,rider,2013-01-01,2013-12-31
5327,2890,2012,rider,2012-01-01,2012-12-31
5327,2757,2011,rider,2011-01-01,2011-12-31
5327,430,2010,rider,2010-01-01,2010-12-31
5327,3309,2009,rider,2009-01-01,2009-12-31
5327,2431,2008,rider,2008-01-01,2008-12-31
5328,2745,2021,rider,2021-01-01,2021-12-31
5328,2745,2020,rider,2020-01-01,2020-12-31
5328,2747,2019,rider,2019-01-01,2019-12-31
5328,4653,2018,rider,2018-01-01,2018-12-31
5328,4523,2017,rider,2017-01-01,2017-12-31
5328,2675,2016,rider,2016-01-01,2016-12-31
5328,2681,2015,rider,2015-01-01,2015-12-31
5328,2740,2014,rider,2014-01-01,2014-12-31
5328,2742,2013,rider,2013-01-01,2013-12-31
5328,5634,2012,rider,2012-01-01,2012-12-31
5328,2757,2011,rider,2011-01-01,2011-12-31
5328,2429,2010,rider,2010-01-01,2010-12-31
5328,5635,2009,rider,2009-01-01,2009-12-31
5329,765,2024,rider,2024-01-01,2024-12-31
5329,765,2023,rider,2023-01-01,2023-12-31
5329,765,2022,rider,2022-01-01,2022-12-31
5329,765,2021,rider,2021-01-01,2021-12-31
5329,2909,2020,rider,2020-01-01,2020-12-31
5329,2913,2019,rider,2019-01-01,2019-12-31
5329,780,2018,rider,2018-01-01,2018-12-31
5329,780,2017,rider,2017-01-01,2017-12-31
5329,774,2016,trainee,2016-07-27,2016-12-31
5330,3819,1995,rider,1995-01-01,1995-12-31
5330,3820,1994,rider,1994-01-01,1994-12-31
5330,3821,1993,rider,1993-01-01,1993-12-31
5330,2021,1992,rider,1992-01-01,1992-12-31
5330,2021,1991,rider,1991-01-01,1991-12-31
5330,2021,1990,rider,1990-01-01,1990-12-31
5330,2024,1989,rider,1989-01-01,1989-12-31
5330,2024,1988,rider,1988-01-01,1988-12-31
5330,2024,1987,rider,1987-01-01,1987-12-31
5330,2025,1986,rider,1986-01-01,1986-12-31
5330,223,1986,rider,1986-01-01,1986-12-31
5330,224,1986,rider,1986-01-01,1986-12-31
5331,3262,2019,rider,2019-01-01,2019-12-31
5331,3265,2018,rider,2018-01-01,2018-12-31
5331,3265,2017,rider,2017-01-01,2017-12-31
5331,3265,2016,rider,2016-01-01,2016-12-31
5331,3266,2015,rider,2015-01-01,2015-12-31
5331,3674,2014,rider,2014-01-01,2014-12-31
5331,3674,2013,rider,2013-01-01,2013-12-31
5331,1970,2012,rider,2012-01-01,2012-12-31
5331,1971,2011,rider,2011-01-01,2011-12-31
5331,5860,2009,rider,2009-01-01,2009-12-31
5331,1482,2008,rider,2008-01-01,2008-12-31
5331,1484,2007,rider,2007-01-01,2007-12-31
5332,2770,1994,rider,1994-01-01,1994-12-31
5332,215,1993,rider,1993-01-01,1993-12-31
5332,1173,1992,rider,1992-01-01,1992-12-31
5332,1173,1991,rider,1991-01-01,1991-12-31
5332,1173,1990,rider,1990-01-01,1990-12-31
5332,1173,1989,rider,1989-01-01,1989-12-31
5332,2773,1988,rider,1988-01-01,1988-12-31
5332,2777,1987,rider,1987-01-01,1987-12-31
5332,2778,1986,rider,1986-01-01,1986-12-31
5333,3671,2017,rider,2017-01-01,2017-12-31
5333,3674,2014,rider,2014-01-01,2014-12-31
5333,3674,2013,rider,2013-01-01,2013-12-31
5333,3664,2009,rider,2009-01-01,2009-12-31
5333,3157,2007,rider,2007-01-01,2007-12-31
5333,3157,2006,rider,2006-01-01,2006-12-31
5333,3158,2005,rider,2005-01-01,2005-12-31
5334,2658,2023,rider,2023-01-01,2023-12-31
5334,2658,2022,rider,2022-01-01,2022-12-31
5334,2658,2021,rider,2021-01-01,2021-12-31
5335,3252,1997,rider,1997-01-01,1997-12-31
5336,1083,1995,rider,1995-01-01,1995-12-31
5337,2461,1999,rider,1999-01-01,1999-12-31
5337,1933,1998,rider,1998-01-01,1998-12-31
5337,1934,1997,rider,1997-01-01,1997-12-31
5337,1935,1996,rider,1996-01-01,1996-12-31
5337,2233,1995,rider,1995-01-01,1995-12-31
5337,331,1994,rider,1994-01-01,1994-12-31
5337,3281,1993,rider,1993-01-01,1993-12-31
5337,3788,1992,rider,1992-01-01,1992-12-31
5337,4104,1991,rider,1991-01-01,1991-12-31
5337,1952,1990,rider,1990-01-01,1990-12-31
5337,1952,1989,rider,1989-01-01,1989-12-31
5337,4720,1988,rider,1988-01-01,1988-12-31
5337,219,1987,rider,1987-01-01,1987-12-31
5338,3167,1996,rider,1996-01-01,1996-12-31
5338,795,1995,rider,1995-01-01,1995-12-31
5339,1855,1999,rider,1999-01-01,1999-12-31
5339,1856,1998,rider,1998-01-01,1998-12-31
5339,2381,1997,rider,1997-01-01,1997-12-31
5340,4465,1987,rider,1987-01-01,1987-12-31
5340,220,1986,rider,1986-01-01,1986-12-31
5341,3155,1980,rider,1980-01-01,1980-12-31
5342,1611,1983,rider,1983-01-01,1983-12-31
5342,1611,1982,rider,1982-01-01,1982-12-31
5342,3372,1981,rider,1981-01-01,1981-12-31
5342,1613,1980,rider,1980-01-01,1980-12-31
5342,1614,1979,rider,1979-01-01,1979-12-31
5342,1616,1978,rider,1978-01-01,1978-12-31
5342,1616,1977,rider,1977-01-01,1977-12-31
5342,1655,1976,rider,1976-01-01,1976-12-31
5342,1656,1975,rider,1975-01-01,1975-12-31
5342,1657,1974,rider,1974-01-01,1974-12-31
5342,5144,1973,rider,1973-01-01,1973-12-31
5343,5699,2003,rider,2003-01-01,2003-12-31
5343,3448,2001,rider,2001-01-01,2001-12-31
5343,3448,2000,rider,2000-01-01,2000-12-31
5343,3449,1999,rider,1999-01-01,1999-12-31
5343,3458,1998,rider,1998-01-01,1998-12-31
5343,4525,1997,rider,1997-01-01,1997-12-31
5343,3680,1996,rider,1996-01-01,1996-12-31
5343,3306,1995,rider,1995-01-01,1995-12-31
5343,3461,1994,rider,1994-01-01,1994-12-31
5343,4135,1993,rider,1993-01-01,1993-12-31
5343,401,1992,rider,1992-01-01,1992-12-31
5343,402,1991,rider,1991-01-01,1991-12-31
5343,426,1990,rider,1990-01-01,1990-12-31
5344,4380,1994,rider,1994-01-01,1994-12-31
5345,4025,2008,rider,2008-01-01,2008-12-31
5345,118,2005,rider,2005-01-01,2005-12-31
5345,1679,2004,rider,2004-01-01,2004-12-31
5346,2198,1989,rider,1989-01-01,1989-12-31
5346,2198,1988,rider,1988-01-01,1988-12-31
5346,2198,1987,rider,1987-01-01,1987-12-31
5346,3237,1986,rider,1986-01-01,1986-12-31
5346,1047,1985,rider,1985-01-01,1985-12-31
5346,1534,1984,rider,1984-01-01,1984-12-31
5346,1611,1983,rider,1983-01-01,1983-12-31
5346,1611,1982,rider,1982-01-01,1982-12-31
5346,3372,1981,rider,1981-01-01,1981-12-31
5347,3054,2003,rider,2003-01-01,2003-12-31
5347,3056,2002,rider,2002-01-01,2002-12-31
5347,3056,2001,rider,2001-01-01,2001-12-31
5347,3059,2000,trainee,2000-09-01,2000-12-31
5347,3059,1999,trainee,1999-09-01,1999-12-31
5348,1551,1982,rider,1982-01-01,1982-12-31
5348,1552,1981,rider,1981-01-01,1981-12-31
5348,1553,1980,rider,1980-01-01,1980-12-31
5348,1052,1979,rider,1979-01-01,1979-12-31
5348,1052,1978,rider,1978-01-01,1978-12-31
5348,1052,1977,rider,1977-01-01,1977-12-31
5348,1053,1976,rider,1976-01-01,1976-12-31
5348,1054,1975,rider,1975-01-01,1975-12-31
5348,1056,1974,rider,1974-01-01,1974-12-31
5348,1056,1973,rider,1973-01-01,1973-12-31
5348,1063,1972,rider,1972-01-01,1972-12-31
5349,1895,1981,rider,1981-01-01,1981-12-31
5350,1690,1989,rider,1989-01-01,1989-12-31
5350,1595,1988,rider,1988-01-01,1988-12-31
5350,1596,1987,rider,1987-01-01,1987-12-31
5350,1597,1986,rider,1986-01-01,1986-12-31
5350,1599,1985,rider,1985-01-01,1985-12-31
5350,1599,1984,rider,1984-01-01,1984-12-31
5351,2198,1990,rider,1990-01-01,1990-12-31
5351,2198,1989,rider,1989-01-01,1989-12-31
5351,2198,1988,rider,1988-01-01,1988-12-31
5351,2198,1987,rider,1987-01-01,1987-12-31
5351,2198,1986,rider,1986-01-01,1986-12-31
5351,2198,1985,rider,1985-01-01,1985-12-31
5351,2198,1984,rider,1984-01-01,1984-12-31
5351,2198,1983,rider,1983-01-01,1983-12-31
5351,4787,1982,rider,1982-01-01,1982-12-31
5352,845,1986,rider,1986-01-01,1986-12-31
5352,5074,1985,rider,1985-01-01,1985-12-31
5353,1191,2022,rider,2022-01-01,2022-12-31
5353,1191,2021,rider,2021-01-01,2021-12-31
5353,1208,2020,rider,2020-01-01,2020-12-31
5353,1209,2019,rider,2019-01-01,2019-12-31
5353,1213,2018,rider,2018-01-01,2018-12-31
5353,2063,2017,rider,2017-01-01,2017-12-31
5353,2071,2016,rider,2016-01-01,2016-12-31
5353,53,2015,rider,2015-01-01,2015-12-31
5353,1242,2014,rider,2014-01-01,2014-12-31
5353,1242,2013,rider,2013-01-01,2013-12-31
5353,1245,2012,rider,2012-01-01,2012-12-31
5353,1245,2011,rider,2011-01-01,2011-12-31
5353,1245,2010,rider,2010-01-01,2010-12-31
5353,1246,2009,rider,2009-01-01,2009-12-31
5353,1250,2008,rider,2008-01-01,2008-12-31
5353,1250,2007,trainee,2007-08-01,2007-12-31
5354,2907,2021,rider,2021-01-01,2021-12-31
5354,2909,2020,rider,2020-01-01,2020-12-31
5354,2913,2019,rider,2019-01-01,2019-12-31
5354,2913,2018,rider,2018-01-01,2018-12-31
5354,2913,2017,rider,2017-01-01,2017-12-31
5354,2913,2016,rider,2016-01-01,2016-12-31
5354,2916,2015,rider,2015-01-01,2015-12-31
5354,129,2014,rider,2014-01-01,2014-12-31
5354,130,2013,rider,2013-01-01,2013-12-31
5354,2918,2012,rider,2012-01-01,2012-12-31
5354,2918,2011,rider,2011-01-01,2011-12-31
5354,2921,2010,rider,2010-01-01,2010-12-31
5355,4796,1990,rider,1990-01-01,1990-12-31
5355,381,1988,rider,1988-01-01,1988-12-31
5356,5083,2022,rider,2022-01-01,2022-12-31
5356,5093,2021,rider,2021-01-01,2021-12-31
5356,886,2017,rider,2017-01-01,2017-12-31
5356,3798,2016,rider,2016-01-01,2016-12-31
5356,3798,2015,rider,2015-01-01,2015-12-31
5356,886,2014,rider,2014-04-08,2014-12-31
5356,1280,2013,rider,2013-01-01,2013-12-31
5356,1281,2012,rider,2012-01-01,2012-12-31
5356,1283,2011,rider,2011-01-01,2011-12-31
5356,2469,2010,rider,2010-01-01,2010-12-31
5356,114,2009,rider,2009-01-01,2009-12-31
5356,115,2008,rider,2008-01-01,2008-12-31
5356,116,2007,rider,2007-01-01,2007-12-31
5356,117,2006,rider,2006-01-01,2006-12-31
5356,2729,2005,rider,2005-01-01,2005-12-31
5356,2732,2004,rider,2004-01-01,2004-12-31
5356,2732,2003,rider,2003-01-01,2003-12-31
5356,2732,2002,rider,2002-01-01,2002-12-31
5357,69,2026,rider,2026-01-01,2026-12-31
5357,69,2025,rider,2025-01-01,2025-12-31
5357,69,2024,rider,2024-01-01,2024-12-31
5357,69,2023,rider,2023-01-01,2023-12-31
5357,69,2022,rider,2022-01-01,2022-12-31
5357,72,2021,rider,2021-01-01,2021-12-31
5357,72,2020,rider,2020-01-01,2020-12-31
5357,72,2019,rider,2019-01-01,2019-12-31
5358,3810,2005,rider,2005-01-01,2005-12-31
5358,748,2004,rider,2004-01-01,2004-12-31
5358,748,2003,rider,2003-01-01,2003-12-31
5358,750,2002,rider,2002-01-01,2002-12-31
5358,750,2001,rider,2001-01-01,2001-12-31
5358,416,2000,rider,2000-01-01,2000-12-31
5358,420,1999,rider,1999-01-01,1999-12-31
5358,420,1998,rider,1998-01-01,1998-12-31
5359,69,2023,rider,2023-01-01,2023-12-31
5359,69,2022,rider,2022-01-01,2022-12-31
5359,72,2021,rider,2021-01-01,2021-12-31
5359,72,2020,rider,2020-01-01,2020-12-31
5359,72,2019,rider,2019-01-01,2019-12-31
5359,74,2018,rider,2018-01-01,2018-12-31
5359,74,2017,rider,2017-01-01,2017-12-31
5359,3244,2016,rider,2016-01-01,2016-12-31
5360,2417,2013,rider,2013-01-01,2013-12-31
5360,2838,2012,rider,2012-01-01,2012-12-31
5360,1245,2011,rider,2011-01-01,2011-12-31
5360,1245,2010,rider,2010-01-01,2010-12-31
5360,1518,2009,rider,2009-01-01,2009-12-31
5360,1518,2008,trainee,2008-08-01,2008-12-31
5361,3124,2013,rider,2013-01-01,2013-12-31
5361,3045,2012,rider,2012-01-01,2012-12-31
5361,3046,2011,rider,2011-01-01,2011-12-31
5361,1245,2010,rider,2010-01-01,2010-12-31
5361,1246,2009,rider,2009-01-01,2009-12-31
5361,1023,2008,rider,2008-01-01,2008-12-31
5361,1023,2007,rider,2007-01-01,2007-12-31
5361,1023,2006,rider,2006-01-01,2006-12-31
5361,1023,2005,trainee,2005-08-01,2005-12-31
5361,2129,2004,trainee,2004-09-01,2004-12-31
5362,1168,1993,rider,1993-01-01,1993-12-31
5362,449,1992,rider,1992-01-01,1992-12-31
5362,1156,1991,rider,1991-01-01,1991-12-31
5362,1697,1990,rider,1990-01-01,1990-12-31
5362,1697,1989,rider,1989-01-01,1989-12-31
5362,1697,1988,rider,1988-10-09,1988-12-31
5363,723,2002,rider,2002-01-01,2002-12-31
5363,723,2001,rider,2001-01-01,2001-12-31
5363,723,2000,rider,2000-01-01,2000-12-31
5363,1118,1997,rider,1997-01-01,1997-12-31
5363,1119,1996,rider,1996-01-01,1996-12-31
5363,980,1995,rider,1995-01-01,1995-12-31
5363,2021,1992,rider,1992-01-01,1992-12-31
5364,5371,2011,rider,2011-01-01,2011-06-30
5364,1484,2007,rider,2007-01-01,2007-12-31
5364,86,2006,rider,2006-01-01,2006-12-31
5364,203,2005,rider,2005-01-01,2005-12-31
5364,212,2004,rider,2004-01-01,2004-12-31
5364,212,2003,rider,2003-01-01,2003-12-31
5364,1662,2001,rider,2001-01-01,2001-12-31
5365,2536,2018,rider,2018-01-01,2018-05-26
5365,2536,2017,rider,2017-01-01,2017-12-31
5365,2536,2016,rider,2016-01-01,2016-12-31
5365,2537,2015,rider,2015-01-01,2015-12-31
5365,2538,2014,rider,2014-01-01,2014-12-31
5365,1245,2012,rider,2012-01-01,2012-12-31
5365,54,2011,rider,2011-01-01,2011-12-31
5365,3047,2010,rider,2010-01-01,2010-12-31
5365,3048,2009,rider,2009-01-01,2009-12-31
5365,3052,2008,rider,2008-01-01,2008-12-31
5365,3052,2007,rider,2007-01-01,2007-12-31
5365,3052,2006,rider,2006-01-01,2006-12-31
5365,3052,2005,rider,2005-01-01,2005-12-31
5366,2662,2022,rider,2022-01-01,2022-12-31
5366,2663,2021,rider,2021-01-01,2021-12-31
5366,146,2020,rider,2020-01-01,2020-12-31
5366,146,2019,rider,2019-01-01,2019-12-31
5366,146,2018,rider,2018-01-01,2018-12-31
5366,150,2017,rider,2017-01-01,2017-12-31
5366,5422,2016,rider,2016-01-01,2016-12-31
5366,5423,2015,rider,2015-01-01,2015-12-31
5366,5425,2014,rider,2014-01-01,2014-12-31
5367,1235,2022,rider,2022-01-01,2022-12-31
5367,1235,2021,rider,2021-01-01,2021-12-31
